StudentID,CourseCode,AttendanceStatus,Grade
1080,DV35,Offline,63.33
1080,WD77,Online,87.54
1080,CS22,Online,93.02
1081,MB16,Online,92.48
1081,DS10,Online,74.11
1081,MB69,Online,79.2
1081,WD28,Offline,67.85
1081,DS68,Offline,93.09
1082,PY21,Online,64.89
1082,DS10,Offline,76.34
1082,MB01,Online,97.06
1082,MB03,Online,79.31
1083,PY63,Offline,87.42
1083,UX96,Online,71.7
1083,DV50,Offline,79.86
1083,BI92,Offline,77.71
1083,WD32,Offline,97.34
1084,MB69,Online,92.55
1084,MB16,Online,83.51
1084,WD28,Offline,95.55
1084,DS10,Offline,70.48
1084,DS68,Offline,62.11
1085,WD23,Online,81.29
1085,UX96,Offline,79.19
1085,BI19,Online,81.25
1085,CS20,Online,93.31
1085,DS10,Offline,66.55
1086,TS34,Offline,96.18
1086,DV25,Online,86.02
1086,DS61,Offline,71.08
1086,CS57,Offline,84.77
1086,BI83,Offline,83.31
1087,BI19,Offline,85.4
1087,DS59,Offline,90.17
1087,WD94,Online,97.82
1087,CS42,Online,93.7
1088,BI19,Offline,89.81
1088,PY48,Offline,89.25
1088,PY63,Online,92.8
1089,DS14,Offline,95.95
1089,CS04,Offline,60.58
1089,CS57,Offline,90.02
1089,AI27,Offline,96.64
1090,DS10,Offline,79.85
1090,MB01,Online,80.92
1090,MB03,Offline,99.28
1090,MB37,Online,63.32
1091,DV25,Offline,93.96
1091,CS70,Online,91.01
1091,MB16,Online,84.39
1091,WD77,Offline,93.37
1091,DV81,Online,71.0
1092,MB56,Online,77.81
1092,WD28,Online,74.82
1092,MB54,Online,82.41
1092,AI55,Offline,96.98
1093,WD73,Offline,89.78
1093,DV98,Online,90.18
1093,PY85,Offline,98.45
1093,AI100,Online,90.75
1093,MB52,Offline,67.81
1094,MB39,Online,83.03
1094,BI19,Online,60.42
1094,MB37,Online,94.11
1094,BI38,Offline,72.29
1094,WD43,Offline,73.98
1095,DV25,Online,87.6
1095,UX13,Offline,93.05
1095,CS22,Online,94.22
1096,PY63,Online,71.97
1096,PY48,Offline,68.26
1096,WD94,Online,96.23
1096,DS59,Offline,68.23
1096,PY62,Offline,65.59
1097,MB01,Offline,82.73
1097,CS11,Online,74.13
1097,CS75,Online,88.17
1097,UX41,Offline,81.78
1098,BI06,Offline,86.63
1098,CS12,Online,86.03
1098,UX71,Offline,92.82
1098,UX41,Online,83.39
1099,UX93,Offline,71.61
1099,WD80,Offline,98.26
1099,MB37,Online,86.4
1099,PY63,Online,78.86
1099,DV60,Online,78.28
1100,BI02,Offline,76.39
1100,WD67,Offline,96.56
1100,MB03,Offline,67.08
1101,AI17,Online,92.68
1101,MB16,Offline,63.06
1101,PY76,Online,84.94
1102,AI27,Offline,76.38
1102,DV50,Offline,61.71
1102,DV47,Offline,98.53
1102,BI19,Online,67.56
1102,CS18,Online,65.41
1103,PY63,Offline,76.79
1103,BI36,Offline,65.37
1103,BI19,Online,70.53
1104,UX71,Online,83.68
1104,DS14,Online,97.06
1104,UX13,Offline,83.01
1104,TS29,Online,76.74
1105,WD73,Online,66.93
1105,UX31,Offline,97.54
1105,DS84,Offline,90.61
1105,DS09,Offline,90.18
1106,PY21,Offline,65.43
1106,BI08,Offline,64.93
1106,UX31,Offline,95.53
1106,BI19,Online,85.67
1107,WD43,Online,90.3
1107,BI38,Offline,91.03
1107,AI33,Online,68.12
1107,WD67,Online,83.63
1108,BI06,Offline,98.47
1108,UX71,Online,89.29
1108,BI83,Online,76.19
1108,UX41,Offline,77.98
1108,CS12,Offline,63.77
1109,BI19,Offline,67.72
1109,WD23,Offline,98.77
1109,UX96,Online,81.8
1109,DS14,Offline,65.33
1109,DS10,Offline,91.5
1110,MB54,Online,94.49
1110,DS79,Online,95.78
1110,BI83,Online,88.97
1111,PY85,Offline,90.32
1111,DS14,Online,60.79
1111,WD73,Offline,87.58
1111,MB52,Offline,63.99
1112,MB69,Online,93.61
1112,MB54,Online,62.38
1112,DS72,Offline,88.58
1113,PY21,Offline,61.13
1113,BI19,Offline,66.04
1113,DV98,Offline,99.32
1113,WD30,Offline,68.19
1114,AI55,Offline,91.74
1114,WD28,Online,71.58
1114,MB52,Offline,93.3
1115,PY07,Online,61.42
1115,TS46,Offline,75.3
1115,BI06,Offline,63.97
1115,DS09,Offline,68.6
1115,BI08,Offline,60.48
1116,AI17,Online,91.16
1116,DS61,Online,83.78
1116,PY62,Online,75.64
1116,WD94,Offline,88.86
1116,AI33,Online,82.85
1117,MB39,Online,60.4
1117,WD67,Offline,79.03
1117,WD43,Offline,61.2
1118,AI17,Offline,98.21
1118,PY07,Online,61.04
1118,DS65,Offline,68.65
1119,CS42,Online,86.17
1119,BI38,Online,66.41
1120,DV89,Online,89.73
1120,AI27,Offline,95.38
1120,MB40,Offline,79.82
1121,BI19,Offline,94.81
1121,TS90,Offline,89.74
1121,DV89,Online,99.95
1122,TS46,Offline,93.37
1122,MB26,Offline,70.27
1122,UX53,Online,76.28
1123,CS42,Offline,94.27
1123,BI38,Online,67.35
1124,PY63,Online,65.76
1124,PY62,Online,68.59
1124,CS42,Offline,90.21
1125,UX87,Offline,91.91
1125,DS61,Offline,95.33
1125,MB69,Offline,84.68
1126,UX41,Offline,72.63
1126,UX71,Online,96.92
1126,CS12,Offline,76.36
1127,MB44,Online,70.81
1127,BI02,Offline,93.09
1127,CS64,Offline,83.37
1127,DS10,Offline,64.48
1127,MB37,Online,65.26
1128,CS70,Online,66.83
1128,MB01,Offline,81.62
1128,CS75,Offline,99.73
1129,MB40,Offline,65.08
1129,AI27,Offline,75.17
1129,MB16,Online,96.31
1129,TS29,Offline,72.48
1129,WD28,Offline,60.95
1130,MB52,Online,79.63
1130,MB54,Online,63.43
1130,AI55,Offline,61.74
1130,WD28,Offline,82.85
1130,MB56,Online,75.72
1131,MB52,Offline,80.39
1131,MB56,Offline,77.96
1131,MB54,Online,80.17
1131,WD28,Online,68.96
1131,AI55,Offline,72.74
1132,DS10,Online,99.91
1132,DS68,Online,89.74
1132,WD28,Offline,87.45
1132,MB69,Online,94.65
1133,DS58,Online,62.44
1133,PY63,Online,81.94
1133,UX53,Offline,69.95
1133,MB39,Offline,89.75
1134,AI17,Online,60.13
1134,PY07,Online,64.85
1134,UX13,Online,76.25
1134,CS75,Online,60.93
1135,TS34,Online,65.55
1135,DV50,Offline,68.06
1135,WD32,Offline,89.69
1136,TS46,Online,81.67
1136,BI06,Offline,72.01
1136,BI08,Online,97.71
1136,DS09,Offline,79.2
1136,PY07,Offline,75.54
1137,DS09,Offline,87.37
1137,CS70,Online,77.38
1137,DS84,Online,88.92
1138,MB03,Online,72.73
1138,BI06,Offline,87.77
1138,UX87,Offline,80.05
1139,BI36,Online,62.74
1139,MB16,Online,72.96
1139,BI19,Online,71.11
1139,PY07,Offline,61.2
1139,WD43,Offline,75.0
1140,DV25,Offline,77.28
1140,DV35,Online,88.64
1140,DS61,Online,62.34
1140,MB56,Online,70.68
1140,BI02,Online,92.4
1141,DS65,Offline,83.86
1141,UX13,Offline,98.73
1141,PY07,Online,98.44
1141,CS22,Offline,65.63
1141,CS75,Offline,80.03
1142,BI06,Offline,96.19
1142,BI08,Offline,69.1
1142,TS46,Offline,85.49
1143,MB37,Online,73.78
1143,PY82,Offline,60.7
1143,PY15,Offline,63.49
1144,UX13,Online,81.96
1144,DS65,Offline,97.53
1144,PY07,Online,91.45
1144,CS75,Offline,73.84
1144,AI17,Online,71.47
1145,PY62,Online,68.76
1145,BI06,Offline,77.06
1145,MB56,Online,62.15
1145,CS66,Online,82.46
1146,CS42,Online,61.18
1146,BI38,Online,68.02
1147,AI78,Offline,62.75
1147,AI97,Online,65.0
1147,DS61,Offline,97.86
1148,MB37,Offline,90.06
1148,BI19,Online,98.23
1148,DS59,Offline,72.48
1148,BI38,Online,98.83
1148,MB39,Offline,86.2
1149,BI06,Offline,75.31
1149,TS46,Online,64.28
1149,DS09,Online,73.32
1150,DV81,Offline,79.67
1150,DS45,Online,70.38
1150,DV25,Offline,82.33
1151,WD94,Online,97.61
1151,AI17,Online,89.98
1151,AI33,Online,93.04
1151,DS61,Online,75.77
1152,CS49,Offline,97.4
1152,CS57,Offline,98.11
1152,CS70,Online,71.04
1153,WD23,Offline,80.43
1153,DS91,Offline,91.6
1153,CS12,Offline,78.93
1154,CS42,Offline,60.6
1154,UX13,Offline,99.0
1154,CS11,Online,92.25
1155,MB03,Online,65.02
1155,WD77,Offline,94.56
1155,CS22,Online,72.3
1155,DV35,Offline,89.04
1156,MB54,Online,73.45
1156,CS64,Offline,93.74
1156,UX53,Offline,66.55
1156,PY63,Offline,82.99
1156,DS58,Online,60.69
1157,CS22,Online,64.04
1157,WD23,Offline,90.96
1157,DV25,Online,81.25
1157,UX13,Offline,69.96
1158,PY85,Offline,80.02
1158,CS18,Online,88.96
1158,DV50,Offline,83.47
1158,AI97,Offline,81.47
1158,CS49,Offline,76.21
1159,BI83,Online,99.72
1159,DS45,Online,63.64
1159,DS79,Offline,72.44
1160,WD77,Online,64.74
1160,UX31,Offline,62.04
1160,AI17,Offline,60.17
1160,CS22,Online,79.87
1160,DV25,Online,88.54
1161,DS45,Online,99.98
1161,DS79,Online,64.2
1161,WD30,Offline,82.03
1161,UX41,Online,63.21
1161,MB54,Offline,61.3
1162,DS68,Online,69.63
1162,DS58,Offline,89.9
1162,BI38,Offline,90.48
1163,MB69,Online,90.42
1163,WD28,Offline,87.35
1163,MB16,Online,88.87
1163,PY07,Offline,63.94
1163,DS10,Offline,93.82
1164,CS42,Online,63.08
1164,DS59,Offline,73.63
1164,WD94,Offline,81.2
1164,PY62,Online,60.91
1164,PY63,Online,82.32
1165,BI02,Online,91.18
1165,DV60,Online,88.6
1165,CS64,Offline,64.48
1165,PY63,Offline,64.23
1165,UX93,Online,82.1
1166,CS42,Online,87.07
1166,MB03,Offline,70.05
1166,CS22,Offline,91.0
1166,CS18,Online,79.41
1166,WD77,Online,61.61
1167,TS46,Offline,81.88
1167,PY82,Offline,91.38
1167,DS10,Offline,94.69
1167,CS05,Online,60.59
1168,UX41,Online,95.05
1168,CS70,Online,66.49
1168,CS11,Online,75.63
1168,CS57,Online,91.57
1168,MB01,Offline,84.1
1169,TS29,Offline,86.66
1169,MB40,Online,75.56
1169,MB16,Offline,87.29
1169,AI27,Offline,62.65
1170,UX53,Online,72.87
1170,MB39,Online,93.55
1170,CS64,Offline,92.94
1170,AI33,Offline,62.91
1170,MB54,Offline,97.11
1171,AI33,Offline,95.71
1171,PY62,Online,71.28
1171,WD94,Online,88.11
1172,UX41,Offline,81.67
1172,MB54,Offline,80.14
1172,DS45,Online,60.94
1172,WD30,Offline,96.51
1172,BI83,Offline,84.03
1173,DS09,Online,65.89
1173,BI08,Offline,96.46
1173,TS46,Offline,79.05
1174,WD43,Online,69.24
1174,WD67,Offline,69.31
1174,AI78,Online,63.74
1174,WD99,Offline,60.68
1175,CS49,Offline,70.38
1175,DV50,Online,79.62
1175,PY85,Offline,94.22
1176,WD94,Offline,72.84
1176,CS42,Online,65.47
1176,BI19,Online,96.23
1177,AI88,Online,83.69
1177,DS72,Offline,80.27
1177,UX93,Offline,74.49
1177,MB26,Online,75.06
1178,PY63,Online,89.37
1178,BI92,Online,66.14
1178,DV50,Offline,77.41
1178,TS34,Offline,90.87
1178,UX96,Offline,90.93
1179,DS10,Offline,64.07
1179,WD28,Offline,68.14
1179,PY07,Offline,64.9
1179,MB16,Offline,92.22
1180,MB56,Online,63.91
1180,CS66,Offline,72.28
1180,WD43,Online,81.2
1180,CS57,Online,95.55
1180,BI06,Offline,92.85
1181,DS59,Offline,61.99
1181,WD94,Online,73.29
1181,CS42,Offline,87.41
1181,BI19,Offline,99.25
1182,BI06,Offline,76.66
1182,CS20,Offline,65.44
1182,CS64,Offline,86.11
1182,PY07,Offline,87.33
1183,CS49,Online,97.72
1183,AI88,Online,89.07
1183,DS84,Offline,79.04
1184,AI55,Offline,88.88
1184,WD73,Offline,84.3
1184,DS84,Offline,95.84
1184,CS70,Online,91.89
1184,DS09,Offline,83.65
1185,BI08,Offline,91.21
1185,DS10,Online,70.39
1185,DV60,Offline,91.53
1186,CS49,Offline,89.69
1186,CS42,Offline,83.85
1186,UX71,Offline,77.16
1186,MB01,Offline,91.06
1186,UX41,Offline,67.67
1187,AI88,Offline,79.99
1187,CS05,Offline,73.77
1187,DS72,Online,77.45
1187,UX93,Online,83.47
1187,MB54,Online,69.65
1188,PY07,Offline,89.98
1188,DS10,Online,78.22
1188,MB16,Online,67.21
1188,MB69,Online,67.02
1188,WD28,Online,79.29
1189,MB01,Offline,77.04
1189,UX71,Online,98.75
1189,CS75,Online,76.92
1190,CS05,Online,71.56
1190,MB26,Offline,83.08
1190,BI02,Online,61.3
1191,PY63,Online,68.29
1191,DV60,Online,67.49
1191,CS64,Online,89.88
1192,PY85,Online,87.14
1192,CS22,Offline,79.82
1192,WD28,Online,62.42
1192,MB52,Online,94.73
1192,CS05,Offline,78.58
1193,AI78,Online,77.83
1193,WD80,Online,95.53
1193,BI92,Online,97.65
1194,AI55,Offline,67.34
1194,MB44,Offline,75.07
1194,WD32,Online,94.11
1194,UX31,Offline,66.4
1195,AI27,Online,98.32
1195,TS90,Online,89.66
1195,BI19,Offline,70.4
1195,MB40,Online,95.24
1196,DS45,Online,65.09
1196,PY76,Online,99.65
1196,MB16,Offline,67.21
1196,CS11,Online,66.4
1196,AI17,Online,92.89
1197,DS58,Offline,62.38
1197,MB52,Offline,88.74
1197,DV95,Offline,75.81
1198,MB16,Offline,74.24
1198,WD43,Online,83.52
1198,MB39,Offline,84.94
1198,PY07,Offline,60.94
1199,BI19,Online,76.75
1199,DV25,Offline,99.75
1199,DS14,Offline,93.86
1199,CS12,Online,66.79
1199,CS11,Online,86.6
1200,DV50,Online,66.64
1200,WD32,Online,96.16
1200,UX96,Offline,95.28
1201,DS79,Online,83.39
1201,CS75,Online,95.95
1201,DS45,Offline,98.28
1202,AI88,Online,69.79
1202,CS05,Online,61.63
1202,UX87,Offline,96.23
1203,CS75,Online,99.57
1203,UX13,Offline,73.14
1203,DS65,Online,69.04
1203,CS22,Offline,83.24
1204,DV47,Online,67.71
1204,DV95,Online,71.78
1204,DS59,Online,75.76
1204,DS14,Online,83.68
1204,CS18,Online,60.29
1205,PY63,Online,64.9
1205,DV50,Offline,90.11
1205,BI36,Online,66.47
1205,AI27,Online,77.77
1205,DV81,Offline,90.05
1206,DS58,Online,98.06
1206,MB54,Online,65.71
1206,CS64,Offline,76.06
1206,MB39,Online,79.24
1207,BI38,Online,96.26
1207,AI17,Offline,67.29
1207,AI78,Offline,85.64
1207,AI33,Online,96.07
1208,WD43,Online,75.82
1208,AI17,Online,88.12
1208,WD77,Online,79.26
1208,CS22,Online,88.9
1209,DV81,Offline,66.05
1209,BI36,Offline,70.07
1209,AI88,Online,95.89
1210,WD32,Offline,92.35
1210,AI86,Online,61.06
1210,BI38,Online,86.39
1211,DV25,Online,67.64
1211,DS72,Online,62.51
1211,CS20,Online,94.4
1211,TS34,Offline,60.4
1211,DV35,Online,70.84
1212,CS18,Offline,69.51
1212,BI19,Online,80.7
1212,BI36,Offline,79.4
1212,DV50,Offline,85.51
1212,PY63,Offline,78.65
1213,CS57,Online,66.13
1213,MB40,Online,80.07
1213,DV50,Online,88.33
1214,BI83,Online,89.44
1214,WD30,Online,72.1
1214,MB54,Offline,79.71
1214,DS79,Offline,79.71
1215,CS05,Offline,74.17
1215,MB26,Offline,94.9
1215,DS72,Online,66.64
1215,AI88,Offline,88.66
1216,BI08,Offline,85.46
1216,TS34,Offline,89.41
1216,UX96,Online,93.18
1216,PY63,Online,98.91
1216,DV50,Offline,87.98
1217,MB44,Offline,75.92
1217,CS05,Online,86.34
1217,DS84,Online,74.5
1217,BI02,Online,94.49
1217,DS10,Offline,89.48
1218,CS51,Online,66.9
1218,BI08,Offline,60.34
1218,DS59,Online,81.33
1219,AI86,Online,82.1
1219,WD73,Online,83.56
1219,DV95,Offline,95.23
1219,DS59,Online,63.63
1220,UX93,Online,71.5
1220,BI08,Online,83.76
1220,DV47,Online,84.22
1221,DS45,Online,76.4
1221,DS84,Online,70.49
1221,UX41,Offline,93.12
1221,WD30,Online,98.51
1221,DS79,Offline,77.21
1222,DS09,Online,60.75
1222,BI06,Online,84.58
1222,PY07,Online,89.49
1223,DS61,Offline,90.52
1223,AI33,Online,65.38
1223,WD94,Offline,93.45
1224,BI19,Online,87.79
1224,AI88,Offline,98.6
1224,AI27,Online,78.46
1225,WD28,Online,96.94
1225,AI55,Offline,93.24
1225,MB52,Online,78.96
1225,MB54,Offline,94.81
1225,MB56,Offline,71.26
1226,CS04,Online,78.52
1226,CS05,Online,70.86
1226,MB01,Online,77.79
1226,MB03,Offline,86.36
1226,MB26,Online,86.93
1227,AI100,Online,85.72
1227,WD67,Offline,71.32
1227,UX87,Online,98.6
1228,CS18,Offline,71.04
1228,WD77,Offline,64.65
1228,CS42,Online,78.39
1228,CS22,Offline,78.79
1229,DV98,Online,76.88
1229,DV35,Online,91.6
1229,BI08,Offline,67.2
1229,UX31,Online,92.75
1230,WD28,Online,80.46
1230,AI27,Offline,60.79
1230,MB16,Online,93.44
1230,MB40,Offline,84.79
1231,CS11,Online,95.29
1231,CS42,Offline,82.41
1231,UX41,Offline,72.31
1231,CS75,Offline,63.11
1231,MB01,Offline,66.73
1232,PY07,Offline,82.9
1232,MB69,Offline,82.81
1232,DS68,Online,66.62
1232,WD28,Offline,90.91
1233,MB26,Online,71.23
1233,PY24,Offline,66.92
1233,TS34,Offline,89.36
1233,DS61,Offline,62.53
1234,UX13,Offline,85.03
1234,CS75,Offline,79.27
1234,CS11,Offline,66.98
1235,DV95,Online,93.41
1235,DS59,Online,83.26
1235,DS58,Online,79.08
1235,AI86,Online,70.47
1236,WD73,Offline,89.48
1236,AI27,Offline,68.89
1236,PY76,Offline,71.03
1236,DS45,Offline,62.05
1237,AI86,Offline,70.26
1237,WD80,Offline,93.96
1237,AI17,Online,87.18
1237,AI78,Offline,90.2
1237,BI92,Offline,82.14
1238,CS57,Online,80.78
1238,MB40,Online,97.54
1238,WD43,Online,78.11
1239,PY21,Offline,61.64
1239,MB37,Offline,85.99
1239,MB01,Offline,60.82
1239,CS05,Online,74.53
1239,MB03,Offline,61.33
1240,DV25,Offline,96.59
1240,WD77,Online,68.45
1240,DS45,Offline,79.32
1241,DS68,Offline,88.03
1241,CS11,Online,81.92
1241,DS84,Online,67.32
1241,BI38,Online,76.83
1242,TS46,Online,90.84
1242,DS72,Offline,80.32
1242,UX53,Offline,73.16
1242,MB54,Offline,87.05
1243,DS72,Offline,68.17
1243,CS05,Online,87.86
1243,MB26,Offline,99.5
1244,CS04,Online,93.75
1244,AI27,Offline,82.84
1244,DS14,Online,93.14
1245,AI17,Offline,87.31
1245,WD94,Offline,61.19
1245,AI33,Offline,68.24
1245,PY62,Online,90.5
1245,DS61,Offline,90.52
1246,WD32,Online,90.67
1246,DV47,Online,86.92
1246,WD99,Online,79.62
1246,DS91,Online,76.75
1246,DV95,Offline,98.63
1247,DS58,Offline,89.5
1247,CS70,Online,81.36
1247,UX53,Offline,84.43
1248,PY48,Online,61.21
1248,DS58,Online,98.9
1248,UX93,Online,86.98
1249,DS58,Online,71.29
1249,DV95,Offline,77.99
1249,MB52,Offline,83.95
1250,BI92,Offline,67.59
1250,AI17,Offline,70.34
1250,AI86,Online,98.34
1251,UX53,Online,92.47
1251,CS12,Online,91.31
1251,AI97,Online,78.64
1251,AI33,Online,76.57
1252,CS42,Offline,98.15
1252,BI38,Offline,86.53
1253,PY62,Online,64.12
1253,CS57,Offline,95.3
1253,MB56,Online,96.05
1253,MB40,Online,73.14
1253,DV50,Online,97.58
1254,CS75,Online,76.49
1254,CS20,Offline,61.7
1254,WD73,Online,68.14
1255,MB56,Online,76.08
1255,WD28,Online,84.03
1255,AI55,Offline,82.01
1255,MB54,Offline,93.32
1255,MB52,Offline,90.09
1256,MB52,Offline,98.06
1256,PY85,Online,85.66
1256,WD73,Offline,85.25
1257,WD28,Offline,97.48
1257,MB69,Online,88.77
1257,DS68,Offline,94.34
1258,UX96,Offline,65.3
1258,DS91,Online,81.22
1258,CS12,Online,69.6
1259,MB56,Online,99.77
1259,BI06,Offline,67.78
1259,CS57,Offline,71.22
1260,CS57,Online,85.68
1260,DV50,Offline,99.93
1260,WD43,Offline,96.0
1261,CS42,Online,71.93
1261,UX13,Offline,68.6
1261,UX41,Online,83.42
1262,DS59,Online,60.36
1262,DV47,Offline,82.8
1262,MB69,Offline,92.92
1263,WD80,Online,65.27
1263,AI78,Offline,69.69
1263,AI17,Offline,65.32
1263,AI86,Offline,61.68
1263,BI92,Offline,68.89
1264,WD80,Offline,91.16
1264,CS64,Offline,87.19
1264,PY63,Online,94.95
1264,DV60,Offline,93.62
1265,DV35,Offline,99.92
1265,UX53,Online,80.71
1265,DS72,Offline,97.56
1265,MB56,Offline,76.44
1265,DS61,Online,98.43
1266,DV25,Offline,92.27
1266,UX13,Offline,71.35
1266,PY24,Online,65.17
1267,BI36,Online,89.94
1267,WD43,Offline,67.44
1267,MB39,Offline,67.38
1267,MB37,Offline,82.55
1267,PY07,Online,60.44
1268,MB40,Offline,67.08
1268,CS11,Offline,75.08
1268,AI88,Online,83.52
1268,CS12,Online,68.61
1269,AI17,Offline,84.44
1269,DS61,Offline,96.65
1269,PY62,Offline,60.49
1269,AI33,Online,69.88
1269,WD94,Online,61.95
1270,DS59,Online,84.12
1270,BI19,Online,99.04
1270,PY63,Online,66.19
1270,WD94,Online,76.1
1271,CS42,Offline,71.9
1271,BI38,Offline,97.2
1272,MB03,Online,98.26
1272,DV50,Offline,89.65
1272,DS45,Online,94.12
1273,UX53,Online,68.17
1273,MB39,Offline,72.86
1273,AI33,Offline,65.3
1273,PY63,Offline,85.78
1274,CS20,Offline,96.34
1274,UX71,Offline,84.84
1274,PY15,Online,62.22
1274,DS45,Online,69.34
1274,TS29,Online,61.24
1275,AI86,Offline,82.35
1275,BI92,Offline,65.0
1275,AI17,Online,85.96
1275,WD80,Offline,76.09
1276,DS79,Offline,69.84
1276,WD32,Online,77.94
1276,DV89,Offline,76.36
1277,PY85,Online,72.38
1277,AI86,Offline,79.63
1277,DS59,Online,88.43
1277,CS18,Offline,69.02
1277,MB69,Online,86.27
1278,CS20,Online,60.51
1278,MB03,Offline,79.61
1278,DV35,Online,85.69
1278,CS22,Online,79.85
1279,WD28,Online,98.64
1279,BI08,Online,87.8
1279,WD30,Online,83.63
1279,DV98,Offline,67.74
1280,CS11,Online,92.41
1280,DS68,Offline,71.0
1280,CS12,Offline,71.46
1280,MB37,Online,91.19
1281,DV50,Offline,94.64
1281,BI06,Online,72.61
1281,CS66,Online,96.92
1281,CS57,Online,87.67
1282,AI27,Offline,85.19
1282,MB40,Offline,63.59
1282,BI19,Online,98.44
1282,TS90,Online,94.56
1283,DV50,Online,98.86
1283,BI19,Online,84.2
1283,CS18,Online,82.33
1283,DV81,Offline,80.36
1283,AI88,Offline,73.85
1284,AI55,Offline,70.85
1284,AI97,Offline,86.76
1284,CS49,Online,84.09
1284,DV50,Online,96.87
1284,CS18,Online,85.86
1285,MB16,Online,95.69
1285,WD77,Online,88.67
1285,UX31,Offline,95.71
1285,CS70,Online,81.58
1286,CS18,Online,63.26
1286,PY76,Online,87.24
1286,DS45,Offline,75.75
1287,UX13,Offline,96.61
1287,PY24,Offline,87.38
1287,CS22,Offline,85.13
1288,DS09,Offline,72.87
1288,BI06,Offline,63.62
1288,BI08,Offline,71.3
1288,TS46,Offline,88.37
1288,PY07,Online,94.68
1289,DS59,Online,62.22
1289,MB37,Online,84.2
1289,WD43,Offline,72.0
1289,BI38,Online,80.13
1289,PY07,Online,90.48
1290,DV47,Offline,99.7
1290,UX13,Online,83.86
1290,MB54,Online,99.16
1290,AI86,Online,83.98
1291,AI55,Online,67.99
1291,MB03,Online,92.43
1291,DV50,Offline,64.01
1291,CS18,Offline,81.48
1291,CS49,Offline,82.44
1292,TS34,Online,64.46
1292,WD67,Offline,61.29
1292,WD99,Offline,91.95
1292,AI33,Online,65.87
1293,PY76,Offline,79.1
1293,CS20,Offline,74.53
1293,DS45,Offline,71.85
1293,WD73,Online,94.54
1294,MB16,Offline,75.62
1294,TS29,Online,92.91
1294,WD28,Offline,89.17
1294,AI27,Offline,76.85
1294,MB40,Offline,92.16
1295,TS34,Offline,88.12
1295,CS20,Offline,96.91
1295,PY15,Offline,69.28
1295,DS14,Online,65.51
1296,MB01,Online,74.96
1296,MB37,Offline,60.24
1296,DS10,Offline,80.68
1296,MB03,Online,73.23
1297,CS51,Offline,75.83
1297,AI55,Offline,93.17
1297,DS10,Offline,61.76
1298,MB03,Online,84.95
1298,CS20,Online,60.44
1298,CS42,Online,83.47
1298,CS22,Online,99.54
1298,CS18,Online,92.22
1299,CS42,Offline,65.41
1299,BI38,Offline,73.56
1300,BI36,Offline,87.84
1300,DS14,Offline,69.25
1300,CS20,Online,82.98
1300,TS34,Online,98.77
1300,UX71,Online,61.98
