ExamID,StudentID,Score
43,829,64.73
44,829,79.19
45,829,96.77
244,829,97.92
245,829,74.09
246,829,77.38
165,830,62.6
166,830,73.72
224,830,89.72
225,830,59.01
226,830,63.11
13,830,53.93
14,830,59.16
18,830,66.8
19,830,52.37
20,830,63.57
73,830,90.03
74,830,81.07
112,831,94.85
113,831,71.19
78,831,93.21
79,831,91.95
80,831,80.98
81,831,75.17
82,831,82.45
29,831,72.75
30,831,99.66
31,831,76.24
13,831,97.04
14,831,66.53
7,832,63.94
8,832,75.64
9,832,94.17
64,832,87.92
65,832,98.32
41,832,61.78
42,832,50.21
49,832,95.9
50,832,96.31
194,832,56.81
195,832,96.78
114,833,99.56
115,833,99.19
116,833,70.8
172,833,94.53
173,833,50.16
54,833,66.41
55,833,80.1
56,833,59.1
144,833,72.68
145,833,83.17
146,833,53.2
150,834,84.91
151,834,60.44
93,834,68.84
94,834,62.46
34,834,80.14
35,834,55.54
93,835,92.01
94,835,92.07
135,835,76.4
136,835,89.38
137,835,73.93
1,835,62.12
2,835,85.94
3,835,83.45
152,835,70.36
153,835,96.06
49,836,53.5
50,836,68.01
106,836,77.72
107,836,70.1
29,836,85.26
30,836,85.06
31,836,62.0
83,837,94.81
84,837,98.3
85,837,90.57
73,837,51.41
74,837,70.94
230,837,80.66
231,837,75.92
232,837,93.32
4,837,98.39
5,837,55.11
6,837,51.76
73,838,85.33
74,838,72.48
117,838,96.19
118,838,62.06
66,838,52.64
67,838,91.85
162,838,98.01
163,838,58.81
164,838,94.25
95,838,82.53
96,838,87.52
97,838,74.6
239,839,76.84
240,839,81.79
24,839,58.1
25,839,64.91
26,839,93.61
66,839,67.61
67,839,59.4
215,839,53.13
216,839,90.32
100,840,56.5
101,840,53.82
51,840,77.18
52,840,50.72
53,840,77.23
128,840,59.3
129,840,95.2
233,841,76.98
234,841,89.9
235,841,95.31
135,841,70.81
136,841,65.95
137,841,94.1
170,841,67.34
171,841,93.09
188,841,66.57
189,841,70.07
190,841,61.58
186,842,71.65
187,842,85.43
170,842,64.82
171,842,76.14
15,842,51.44
16,842,81.42
17,842,77.55
212,842,76.11
213,842,66.93
214,842,53.8
179,843,58.57
180,843,83.14
119,843,85.24
120,843,69.06
121,843,79.2
61,843,95.57
62,843,65.8
63,843,97.61
206,843,63.63
207,843,79.47
208,843,85.74
135,843,76.3
136,843,65.51
137,843,76.84
215,844,94.53
216,844,99.68
34,844,92.03
35,844,99.51
224,844,72.45
225,844,51.8
226,844,57.71
46,845,62.13
47,845,83.49
48,845,91.99
29,845,58.38
30,845,80.84
31,845,77.77
204,845,95.23
205,845,54.56
138,846,86.68
139,846,93.24
140,846,60.48
64,846,57.97
65,846,50.84
49,846,93.37
50,846,97.23
41,846,76.15
42,846,99.01
194,846,56.34
195,846,72.13
1,847,93.63
2,847,74.03
3,847,69.46
91,847,71.37
92,847,77.08
244,847,83.17
245,847,66.9
246,847,73.56
172,847,76.46
173,847,86.94
83,848,99.08
84,848,86.12
85,848,57.48
201,848,75.29
202,848,95.64
203,848,72.44
18,848,61.32
19,848,63.43
20,848,98.5
4,848,97.83
5,848,50.36
6,848,59.1
51,849,76.85
52,849,91.19
53,849,63.3
227,849,81.66
228,849,90.66
229,849,87.72
7,849,98.93
8,849,81.83
9,849,68.41
34,849,62.14
35,849,94.54
125,850,58.67
126,850,97.7
127,850,56.45
29,850,90.21
30,850,91.96
31,850,74.99
236,850,85.69
237,850,51.83
238,850,62.73
29,851,60.65
30,851,76.54
31,851,85.29
13,851,73.49
14,851,53.04
34,851,56.29
35,851,73.11
80,851,87.27
81,851,83.46
82,851,56.33
233,852,77.54
234,852,90.79
235,852,90.51
198,852,96.14
199,852,51.13
200,852,85.46
188,852,89.43
189,852,52.09
190,852,86.34
160,852,57.62
161,852,67.11
27,853,64.52
28,853,70.53
59,853,80.18
60,853,89.49
212,853,84.2
213,853,99.06
214,853,89.79
102,853,94.62
103,853,99.15
98,854,82.46
99,854,64.66
209,854,55.2
210,854,73.83
211,854,77.9
128,854,92.69
129,854,53.46
186,854,89.44
187,854,71.07
247,855,89.22
248,855,64.27
249,855,93.47
83,855,73.01
84,855,76.38
85,855,92.07
29,855,99.32
30,855,67.16
31,855,80.44
95,855,64.85
96,855,98.27
97,855,75.74
15,856,96.37
16,856,63.23
17,856,83.56
138,856,74.97
139,856,61.41
140,856,59.37
172,856,58.92
173,856,92.41
59,857,98.24
60,857,58.15
196,857,77.22
197,857,66.51
39,857,76.73
40,857,95.9
41,858,71.89
42,858,50.53
250,858,92.45
251,858,94.56
252,858,61.96
157,858,80.75
158,858,97.0
159,858,79.13
32,858,79.64
33,858,92.09
244,859,97.94
245,859,71.09
246,859,51.59
179,859,70.63
180,859,81.81
91,859,79.73
92,859,60.32
1,859,54.26
2,859,97.2
3,859,52.36
219,860,92.97
220,860,62.25
59,860,75.58
60,860,84.69
217,860,62.07
218,860,97.27
68,861,74.94
69,861,93.36
70,861,68.8
83,861,77.22
84,861,62.39
85,861,71.21
227,861,81.23
228,861,66.02
229,861,94.38
204,861,88.75
205,861,53.78
147,861,77.04
148,861,50.85
149,861,55.85
64,862,90.93
65,862,60.34
21,862,64.01
22,862,90.41
23,862,66.3
119,862,72.92
120,862,56.47
121,862,82.8
4,863,74.55
5,863,75.57
6,863,73.04
83,863,99.9
84,863,96.3
85,863,68.29
201,863,71.57
202,863,81.05
203,863,73.13
236,863,95.83
237,863,83.39
238,863,64.79
167,864,98.04
168,864,67.03
169,864,67.16
51,864,78.5
52,864,98.81
53,864,51.27
198,864,67.13
199,864,94.83
200,864,62.0
86,864,81.46
87,864,56.7
88,864,85.5
89,865,54.15
90,865,55.74
152,865,75.7
153,865,93.77
75,865,97.85
76,865,64.31
77,865,53.72
188,865,61.21
189,865,67.25
190,865,58.02
117,866,65.65
118,866,86.95
152,866,83.14
153,866,68.35
1,866,90.45
2,866,53.09
3,866,72.66
157,867,83.44
158,867,76.48
159,867,98.83
201,867,58.2
202,867,87.97
203,867,69.72
217,867,65.67
218,867,93.68
59,867,80.51
60,867,85.49
59,868,54.63
60,868,91.61
80,868,68.71
81,868,64.77
82,868,64.79
135,868,57.45
136,868,90.19
137,868,52.02
188,868,90.34
189,868,56.78
190,868,81.53
80,869,88.25
81,869,94.09
82,869,73.16
54,869,51.29
55,869,86.53
56,869,77.35
227,869,65.01
228,869,52.83
229,869,91.13
64,870,68.12
65,870,92.91
41,870,58.62
42,870,96.86
212,870,89.29
213,870,86.89
214,870,64.23
34,871,99.56
35,871,50.48
80,871,85.11
81,871,79.14
82,871,99.93
13,871,71.83
14,871,64.48
29,871,91.77
30,871,89.3
31,871,78.79
78,872,54.51
79,872,89.86
162,872,54.43
163,872,77.58
164,872,51.94
10,872,85.92
11,872,83.0
12,872,67.68
201,872,78.58
202,872,79.15
203,872,53.06
201,873,51.35
202,873,96.25
203,873,73.92
236,873,95.65
237,873,54.43
238,873,90.02
4,873,82.77
5,873,95.21
6,873,66.25
239,874,70.33
240,874,54.32
100,874,95.0
101,874,54.35
75,874,98.33
76,874,55.69
77,874,90.0
215,874,87.05
216,874,86.49
167,875,61.66
168,875,90.05
169,875,85.5
89,875,73.65
90,875,60.11
83,875,80.04
84,875,84.28
85,875,71.62
152,875,58.8
153,875,73.08
172,876,77.34
173,876,54.36
125,876,74.68
126,876,64.52
127,876,56.42
64,876,88.4
65,876,57.54
15,876,88.66
16,876,80.96
17,876,94.14
138,876,85.39
139,876,75.13
140,876,99.7
244,877,51.97
245,877,64.5
246,877,92.96
98,877,78.02
99,877,58.14
66,877,76.28
67,877,80.12
54,877,77.8
55,877,82.24
56,877,85.57
75,877,78.92
76,877,83.87
77,877,65.1
102,878,68.02
103,878,59.41
170,878,91.23
171,878,55.38
157,878,78.79
158,878,79.5
159,878,75.66
186,878,53.51
187,878,60.85
227,879,66.05
228,879,98.21
229,879,86.35
41,879,84.81
42,879,54.71
7,879,97.96
8,879,61.68
9,879,71.55
34,879,93.13
35,879,69.93
51,879,52.69
52,879,65.02
53,879,96.29
160,880,94.0
161,880,99.53
66,880,95.56
67,880,54.25
41,880,92.91
42,880,60.88
212,880,77.39
213,880,78.16
214,880,80.92
135,881,94.39
136,881,89.66
137,881,73.96
119,881,51.79
120,881,90.66
121,881,51.51
61,881,61.96
62,881,60.3
63,881,57.94
206,881,88.17
207,881,99.31
208,881,63.62
194,882,89.95
195,882,79.62
43,882,71.49
44,882,97.91
45,882,53.83
36,882,94.72
37,882,73.74
38,882,69.54
13,883,52.9
14,883,85.78
172,883,72.69
173,883,87.56
184,883,57.67
185,883,85.37
172,884,82.65
173,884,57.6
46,884,53.76
47,884,68.87
48,884,87.32
39,884,55.88
40,884,51.3
13,884,59.79
14,884,74.87
138,885,82.12
139,885,86.4
140,885,54.64
154,885,98.62
155,885,83.59
156,885,98.83
57,885,52.74
58,885,88.53
219,885,84.5
220,885,71.97
247,885,92.34
248,885,51.55
249,885,59.4
75,886,92.84
76,886,80.6
77,886,92.99
110,886,60.29
111,886,71.23
7,886,93.48
8,886,51.14
9,886,67.27
241,886,80.38
242,886,70.13
243,886,79.86
46,886,91.86
47,886,69.85
48,886,84.32
119,887,62.28
120,887,85.79
121,887,99.34
135,887,62.39
136,887,84.5
137,887,52.96
61,887,74.66
62,887,87.11
63,887,65.91
15,888,90.94
16,888,89.07
17,888,79.0
110,888,93.33
111,888,53.29
125,888,82.8
126,888,77.97
127,888,59.9
64,888,59.13
65,888,64.91
54,888,92.22
55,888,89.95
56,888,70.31
7,889,94.48
8,889,88.92
9,889,64.66
247,889,94.08
248,889,77.09
249,889,76.31
198,889,59.63
199,889,93.76
200,889,58.55
66,889,73.41
67,889,79.99
41,890,50.26
42,890,78.89
212,890,59.33
213,890,76.23
214,890,94.47
194,890,95.67
195,890,91.92
41,891,57.07
42,891,68.69
64,891,97.28
65,891,87.13
194,891,67.8
195,891,99.95
165,891,55.63
166,891,81.01
212,891,55.72
213,891,78.81
214,891,71.04
10,892,51.2
11,892,60.74
12,892,65.54
209,892,93.1
210,892,88.91
211,892,61.76
128,892,74.78
129,892,78.04
138,892,60.31
139,892,85.52
140,892,59.77
233,893,93.9
234,893,92.06
235,893,59.63
119,893,97.64
120,893,76.59
121,893,51.63
184,893,84.74
185,893,70.56
128,893,71.95
129,893,75.94
100,893,70.66
101,893,94.93
147,894,63.67
148,894,71.54
149,894,73.98
100,894,85.59
101,894,54.91
24,894,61.54
25,894,88.34
26,894,56.51
95,895,70.02
96,895,55.28
97,895,66.65
227,895,94.51
228,895,78.75
229,895,74.04
147,895,51.87
148,895,63.01
149,895,75.67
68,895,50.24
69,895,55.17
70,895,87.46
247,895,63.47
248,895,89.96
249,895,68.49
104,896,58.91
105,896,55.64
141,896,65.58
142,896,60.71
143,896,68.96
174,896,53.42
175,896,70.7
89,896,69.06
90,896,55.1
51,896,69.34
52,896,51.55
53,896,59.91
194,897,68.75
195,897,54.47
130,897,80.38
131,897,69.98
132,897,87.42
122,897,89.13
123,897,67.08
124,897,85.46
230,897,63.48
231,897,98.57
232,897,95.49
233,898,58.77
234,898,69.91
235,898,98.49
122,898,68.99
123,898,87.65
124,898,96.24
100,898,97.15
101,898,98.55
227,899,99.58
228,899,74.99
229,899,54.48
80,899,63.35
81,899,51.37
82,899,64.5
73,899,89.96
74,899,63.63
15,900,84.3
16,900,64.04
17,900,66.9
59,900,78.33
60,900,83.73
27,900,89.4
28,900,51.43
27,901,61.54
28,901,50.35
209,901,54.31
210,901,80.05
211,901,70.68
186,901,98.97
187,901,57.61
98,901,88.77
99,901,97.82
95,902,98.43
96,902,68.82
97,902,79.35
106,902,95.35
107,902,84.35
91,902,84.52
92,902,82.58
133,902,86.34
134,902,88.3
71,902,87.19
72,902,90.15
170,903,69.53
171,903,76.52
241,903,76.75
242,903,82.91
243,903,93.74
135,903,97.12
136,903,66.24
137,903,83.96
80,903,72.55
81,903,98.99
82,903,79.27
198,903,62.93
199,903,89.04
200,903,80.23
157,904,54.25
158,904,84.15
159,904,95.34
89,904,51.66
90,904,55.68
108,904,59.45
109,904,90.18
39,904,89.54
40,904,92.81
86,904,87.68
87,904,97.36
88,904,62.03
135,905,90.81
136,905,81.42
137,905,78.1
244,905,59.44
245,905,87.28
246,905,73.69
160,905,73.17
161,905,50.78
165,905,71.0
166,905,90.52
29,906,96.4
30,906,66.54
31,906,83.04
147,906,66.77
148,906,85.49
149,906,65.24
227,906,59.06
228,906,97.73
229,906,62.75
95,906,80.65
96,906,69.36
97,906,78.8
204,906,64.68
205,906,91.77
80,907,99.05
81,907,87.58
82,907,73.8
172,907,84.77
173,907,98.46
128,907,92.24
129,907,56.52
114,907,67.14
115,907,75.02
116,907,98.36
144,907,55.61
145,907,98.34
146,907,87.12
41,908,99.8
42,908,96.54
138,908,93.22
139,908,82.42
140,908,72.34
64,908,63.55
65,908,73.05
165,908,83.11
166,908,64.23
93,909,87.56
94,909,79.25
154,909,61.71
155,909,83.71
156,909,90.81
21,909,85.58
22,909,77.54
23,909,91.17
224,909,71.13
225,909,95.47
226,909,75.72
174,909,74.32
175,909,54.55
106,910,97.78
107,910,92.61
250,910,52.65
251,910,72.25
252,910,73.26
221,910,98.3
222,910,55.17
223,910,84.15
59,911,81.15
60,911,81.81
212,911,66.89
213,911,70.25
214,911,53.74
75,911,86.92
76,911,52.05
77,911,63.53
80,912,99.95
81,912,97.32
82,912,78.31
233,912,77.97
234,912,54.49
235,912,96.05
247,912,64.42
248,912,81.28
249,912,94.55
15,913,92.39
16,913,90.02
17,913,65.67
125,913,67.53
126,913,57.49
127,913,99.82
61,913,90.68
62,913,77.09
63,913,82.0
64,914,74.17
65,914,83.73
54,914,90.48
55,914,85.65
56,914,92.97
176,914,82.92
177,914,78.69
178,914,77.74
110,914,82.98
111,914,52.41
15,914,56.93
16,914,94.26
17,914,68.92
83,915,81.86
84,915,97.53
85,915,73.62
104,915,91.4
105,915,67.08
128,915,78.02
129,915,94.18
21,916,86.45
22,916,53.24
23,916,76.23
244,916,99.4
245,916,73.44
246,916,51.88
32,916,94.51
33,916,89.52
98,916,63.88
99,916,96.62
93,917,96.8
94,917,74.38
1,917,78.84
2,917,55.8
3,917,70.83
141,917,53.8
142,917,96.65
143,917,62.89
219,917,69.09
220,917,82.48
130,917,98.39
131,917,99.97
132,917,92.81
15,918,62.06
16,918,87.91
17,918,72.87
100,918,90.01
101,918,58.62
24,918,88.37
25,918,93.66
26,918,74.47
54,918,97.98
55,918,90.67
56,918,83.53
7,918,95.86
8,918,92.9
9,918,88.27
157,919,98.5
158,919,59.24
159,919,74.85
15,919,86.08
16,919,74.14
17,919,64.62
186,919,83.73
187,919,98.56
102,919,74.78
103,919,50.24
230,920,73.44
231,920,78.03
232,920,56.05
130,920,57.35
131,920,62.11
132,920,66.72
194,920,54.74
195,920,54.33
125,921,82.49
126,921,88.54
127,921,91.42
224,921,77.53
225,921,58.17
226,921,58.3
150,921,74.15
151,921,98.58
34,921,53.02
35,921,70.45
51,921,70.29
52,921,86.4
53,921,57.42
7,922,71.52
8,922,95.53
9,922,92.18
66,922,77.47
67,922,60.75
135,922,78.55
136,922,99.87
137,922,72.97
198,922,70.49
199,922,70.13
200,922,91.26
244,923,76.48
245,923,98.75
246,923,88.43
59,923,50.06
60,923,50.69
108,923,84.14
109,923,87.25
215,923,50.48
216,923,87.85
152,923,79.69
153,923,99.19
34,924,72.35
35,924,90.54
80,924,74.37
81,924,88.84
82,924,76.39
29,924,75.61
30,924,86.66
31,924,95.95
112,924,85.25
113,924,71.73
49,925,90.38
50,925,79.0
78,925,58.21
79,925,74.94
114,925,92.03
115,925,87.62
116,925,51.76
157,926,98.2
158,926,94.51
159,926,61.73
212,926,75.23
213,926,79.69
214,926,83.62
15,926,84.58
16,926,74.59
17,926,65.22
59,926,72.01
60,926,70.47
34,927,84.21
35,927,80.78
224,927,67.38
225,927,92.62
226,927,89.92
150,927,83.66
151,927,63.45
125,927,67.02
126,927,65.83
127,927,56.66
194,928,73.54
195,928,68.02
122,928,63.81
123,928,88.67
124,928,75.49
221,928,75.11
222,928,72.34
223,928,79.3
230,928,74.92
231,928,78.87
232,928,50.17
130,928,95.97
131,928,52.02
132,928,65.37
184,929,88.24
185,929,87.74
236,929,53.05
237,929,71.87
238,929,58.98
78,929,80.57
79,929,98.83
114,929,52.92
115,929,56.25
116,929,87.16
108,929,83.17
109,929,95.2
7,930,67.27
8,930,97.65
9,930,68.56
24,930,72.17
25,930,62.08
26,930,80.59
147,930,85.79
148,930,51.65
149,930,99.65
138,931,87.67
139,931,91.0
140,931,88.78
64,931,51.96
65,931,69.05
165,931,66.75
166,931,71.63
212,931,67.14
213,931,82.36
214,931,63.59
83,932,69.99
84,932,73.93
85,932,56.11
147,932,67.13
148,932,77.9
149,932,74.11
4,932,81.64
5,932,79.68
6,932,51.24
7,933,86.01
8,933,67.91
9,933,91.91
227,933,60.5
228,933,86.17
229,933,88.35
34,933,80.02
35,933,60.44
15,934,56.8
16,934,71.72
17,934,60.85
7,934,62.89
8,934,57.47
9,934,97.18
68,934,84.86
69,934,57.97
70,934,97.32
24,934,75.98
25,934,73.27
26,934,94.76
179,934,91.64
180,934,90.68
100,935,74.86
101,935,58.84
24,935,66.85
25,935,78.99
26,935,55.1
179,935,61.65
180,935,61.47
174,935,73.58
175,935,88.34
15,935,84.95
16,935,94.27
17,935,50.35
1,936,84.65
2,936,65.61
3,936,82.75
239,936,62.55
240,936,94.81
110,936,60.22
111,936,72.29
141,936,63.35
142,936,59.55
143,936,94.34
215,936,59.83
216,936,56.19
102,937,81.34
103,937,94.36
209,937,75.73
210,937,76.67
211,937,68.36
104,937,81.73
105,937,98.41
152,938,56.39
153,938,82.28
244,938,94.54
245,938,81.3
246,938,50.63
59,938,73.24
60,938,71.99
108,938,79.62
109,938,90.05
68,939,82.09
69,939,68.58
70,939,96.76
24,939,83.88
25,939,73.88
26,939,71.05
147,939,82.94
148,939,77.02
149,939,94.68
15,939,82.63
16,939,69.31
17,939,68.48
34,940,85.3
35,940,65.36
112,940,86.4
113,940,84.56
13,940,54.79
14,940,74.47
93,941,84.84
94,941,89.58
57,941,73.18
58,941,83.44
1,941,71.75
2,941,51.51
3,941,60.31
117,942,57.27
118,942,91.2
73,942,59.91
74,942,98.49
66,942,98.41
67,942,71.43
95,942,76.47
96,942,80.84
97,942,63.15
64,943,98.08
65,943,76.31
15,943,77.8
16,943,81.78
17,943,78.61
54,943,61.05
55,943,72.84
56,943,95.51
125,943,73.44
126,943,95.81
127,943,83.61
110,943,93.13
111,943,83.89
233,944,54.02
234,944,68.61
235,944,61.9
66,944,54.73
67,944,75.49
64,944,87.88
65,944,91.21
247,944,71.03
248,944,67.27
249,944,68.14
59,945,54.03
60,945,84.25
188,945,51.49
189,945,66.58
190,945,69.81
57,945,71.72
58,945,95.58
135,945,82.47
136,945,70.24
137,945,83.55
165,946,51.84
166,946,82.31
7,946,61.16
8,946,64.88
9,946,70.88
75,946,54.68
76,946,64.89
77,946,78.41
241,946,83.93
242,946,71.43
243,946,57.12
201,947,79.18
202,947,86.21
203,947,54.45
147,947,86.54
148,947,61.56
149,947,66.75
29,947,65.52
30,947,92.83
31,947,69.06
49,948,57.64
50,948,66.26
102,948,78.3
103,948,70.02
172,948,95.38
173,948,72.09
78,948,60.29
79,948,83.83
73,948,70.73
74,948,79.83
247,949,62.86
248,949,66.84
249,949,79.82
43,949,50.36
44,949,77.82
45,949,67.39
98,950,89.39
99,950,64.3
186,950,68.11
187,950,88.93
27,950,82.65
28,950,59.92
39,951,73.5
40,951,75.68
184,951,60.86
185,951,52.68
13,951,86.92
14,951,54.55
27,952,83.11
28,952,86.82
100,952,97.25
101,952,97.0
91,952,69.01
92,952,68.8
15,952,84.14
16,952,98.65
17,952,67.55
43,952,69.53
44,952,89.74
45,952,60.24
80,953,85.22
81,953,59.29
82,953,97.35
13,953,60.23
14,953,95.91
239,953,72.6
240,953,78.21
186,953,79.92
187,953,53.27
128,953,83.38
129,953,50.25
233,954,54.8
234,954,56.19
235,954,80.16
100,954,65.12
101,954,75.97
122,954,69.82
123,954,98.51
124,954,51.15
93,955,72.12
94,955,98.81
150,955,87.29
151,955,70.67
34,955,65.21
35,955,87.77
43,956,88.68
44,956,77.88
45,956,78.55
32,956,84.54
33,956,83.22
162,956,75.7
163,956,80.7
164,956,81.51
1,957,63.97
2,957,74.22
3,957,71.54
78,957,52.91
79,957,90.8
172,957,83.54
173,957,79.97
179,957,74.78
180,957,95.92
181,958,64.63
182,958,96.89
183,958,85.36
57,958,83.09
58,958,81.93
59,958,77.96
60,958,50.72
128,959,67.5
129,959,74.54
209,959,62.35
210,959,63.6
211,959,71.77
102,959,78.73
103,959,65.01
10,959,95.71
11,959,89.64
12,959,84.43
61,960,98.43
62,960,76.98
63,960,88.41
125,960,94.11
126,960,87.21
127,960,89.32
236,960,97.24
237,960,66.28
238,960,75.06
135,961,78.63
136,961,82.96
137,961,69.45
119,961,67.24
120,961,99.37
121,961,77.66
206,961,72.13
207,961,89.94
208,961,65.15
51,962,72.47
52,962,54.53
53,962,76.43
224,962,87.68
225,962,75.12
226,962,98.83
150,962,63.67
151,962,90.76
98,963,67.74
99,963,80.31
128,963,70.16
129,963,65.95
186,963,60.72
187,963,52.03
209,963,57.89
210,963,66.17
211,963,57.49
78,964,52.25
79,964,93.03
184,964,82.25
185,964,91.43
162,964,69.5
163,964,69.66
164,964,80.41
130,964,81.99
131,964,63.26
132,964,61.11
66,964,88.73
67,964,61.61
141,965,62.56
142,965,70.29
143,965,66.5
221,965,99.84
222,965,59.33
223,965,55.11
24,965,67.78
25,965,51.61
26,965,61.76
66,965,72.59
67,965,50.26
1,965,77.3
2,965,60.48
3,965,93.39
41,966,70.98
42,966,64.54
51,966,71.36
52,966,95.24
53,966,79.37
34,966,52.93
35,966,73.85
7,966,62.98
8,966,63.81
9,966,71.52
227,966,95.7
228,966,56.13
229,966,87.08
224,967,54.1
225,967,54.05
226,967,58.87
125,967,90.62
126,967,52.21
127,967,87.73
215,967,86.35
216,967,90.81
34,967,70.25
35,967,65.65
51,967,67.56
52,967,89.43
53,967,85.51
43,968,85.55
44,968,85.1
45,968,81.92
4,968,95.15
5,968,52.22
6,968,89.39
241,968,65.13
242,968,65.69
243,968,80.11
141,968,60.74
142,968,68.64
143,968,92.25
100,969,70.8
101,969,85.76
188,969,70.05
189,969,55.02
190,969,61.17
204,969,65.69
205,969,87.46
239,969,88.32
240,969,51.3
227,970,79.31
228,970,89.27
229,970,74.1
54,970,89.49
55,970,50.58
56,970,99.58
114,970,94.21
115,970,53.43
116,970,92.78
172,970,90.53
173,970,92.81
186,971,54.73
187,971,77.1
27,971,95.56
28,971,77.95
98,971,69.24
99,971,95.72
86,972,90.42
87,972,79.89
88,972,80.38
201,972,88.54
202,972,55.8
203,972,95.67
51,972,81.27
52,972,86.2
53,972,51.81
10,972,67.81
11,972,56.04
12,972,54.74
128,973,90.65
129,973,90.53
186,973,61.13
187,973,96.44
27,973,70.59
28,973,71.9
198,974,75.08
199,974,89.75
200,974,74.62
233,974,74.15
234,974,76.81
235,974,82.1
204,974,80.52
205,974,57.38
75,975,92.53
76,975,85.36
77,975,87.56
204,975,97.39
205,975,92.48
215,975,95.36
216,975,97.71
162,976,92.37
163,976,99.46
164,976,50.86
117,976,95.92
118,976,85.1
73,976,80.01
74,976,54.19
215,977,98.14
216,977,61.0
43,977,90.64
44,977,53.71
45,977,59.74
108,977,78.82
109,977,58.16
29,978,56.74
30,978,78.13
31,978,97.1
204,978,88.58
205,978,63.26
165,978,83.29
166,978,97.18
32,978,91.34
33,978,73.9
46,978,83.81
47,978,96.78
48,978,73.56
215,979,68.16
216,979,77.78
34,979,69.27
35,979,85.82
51,979,62.74
52,979,50.35
53,979,69.97
135,980,53.41
136,980,95.91
137,980,97.36
160,980,59.07
161,980,70.73
176,980,98.82
177,980,56.57
178,980,51.64
1,981,61.48
2,981,52.98
3,981,69.42
78,981,99.83
79,981,68.53
172,981,53.67
173,981,65.9
179,981,83.69
180,981,58.4
91,981,55.89
92,981,71.58
112,982,91.57
113,982,53.17
78,982,54.09
79,982,56.07
29,982,86.49
30,982,93.17
31,982,85.52
34,982,89.0
35,982,93.74
13,982,80.73
14,982,80.44
174,983,61.08
175,983,52.96
21,983,66.23
22,983,79.19
23,983,87.28
154,983,88.45
155,983,79.04
156,983,95.76
224,983,52.98
225,983,89.4
226,983,61.06
188,983,89.54
189,983,90.8
190,983,67.04
241,984,71.52
242,984,82.91
243,984,75.24
46,984,80.27
47,984,92.31
48,984,55.27
110,984,51.01
111,984,79.13
160,985,69.35
161,985,55.39
49,985,88.14
50,985,93.01
250,985,52.42
251,985,64.41
252,985,51.54
215,985,58.16
216,985,53.26
39,985,87.73
40,985,92.13
102,986,89.63
103,986,50.29
110,986,56.12
111,986,89.3
209,986,88.8
210,986,97.07
211,986,94.5
83,986,88.43
84,986,62.66
85,986,87.36
57,987,90.36
58,987,91.99
188,987,93.82
189,987,85.07
190,987,84.59
80,987,74.98
81,987,55.11
82,987,51.91
59,987,88.72
60,987,92.04
181,987,63.66
182,987,78.2
183,987,63.18
80,988,78.3
81,988,67.62
82,988,91.01
59,988,50.58
60,988,84.01
188,988,92.48
189,988,66.62
190,988,95.43
135,988,75.08
136,988,70.7
137,988,56.59
57,988,97.23
58,988,63.11
41,989,69.92
42,989,79.71
15,989,61.02
16,989,80.91
17,989,77.32
32,989,91.65
33,989,78.57
206,989,52.03
207,989,62.89
208,989,80.42
89,990,63.71
90,990,65.25
224,990,83.26
225,990,82.9
226,990,64.52
154,990,67.95
155,990,96.5
156,990,99.84
188,990,72.15
189,990,71.55
190,990,65.81
174,990,59.53
175,990,88.05
91,991,76.68
92,991,72.71
165,991,87.64
166,991,80.24
29,991,93.91
30,991,90.32
31,991,59.76
41,991,54.79
42,991,96.91
95,991,98.36
96,991,74.77
97,991,76.22
188,992,81.5
189,992,56.17
190,992,99.46
80,992,83.61
81,992,68.77
82,992,75.94
181,992,79.12
182,992,50.72
183,992,98.3
59,992,98.1
60,992,69.37
135,992,80.44
136,992,72.3
137,992,69.4
78,993,56.05
79,993,69.51
10,993,56.86
11,993,85.96
12,993,69.95
86,993,50.39
87,993,59.48
88,993,79.84
201,993,56.37
202,993,90.4
203,993,70.0
196,994,77.42
197,994,95.87
59,994,99.9
60,994,83.76
75,994,74.16
76,994,52.3
77,994,69.79
138,994,68.92
139,994,91.96
140,994,87.3
179,994,91.08
180,994,64.77
186,995,57.91
187,995,94.84
239,995,91.09
240,995,74.86
13,995,56.61
14,995,54.34
80,995,96.89
81,995,66.11
82,995,63.68
128,995,98.05
129,995,67.01
184,996,67.08
185,996,87.14
130,996,91.56
131,996,50.03
132,996,66.05
233,996,91.85
234,996,91.88
235,996,65.44
162,997,69.52
163,997,53.13
164,997,58.99
95,997,68.1
96,997,92.46
97,997,66.97
66,997,57.51
67,997,81.3
117,997,95.41
118,997,94.85
73,997,66.52
74,997,88.38
174,998,59.42
175,998,55.95
188,998,63.61
189,998,95.93
190,998,50.83
21,998,80.63
22,998,91.47
23,998,61.5
138,999,83.19
139,999,62.11
140,999,56.34
64,999,85.89
65,999,56.18
7,999,80.23
8,999,94.16
9,999,96.07
165,999,78.93
166,999,95.82
186,1000,94.46
187,1000,61.31
212,1000,55.45
213,1000,90.72
214,1000,95.44
59,1000,82.03
60,1000,53.76
15,1000,93.11
16,1000,90.37
17,1000,76.91
7,1001,89.5
8,1001,75.6
9,1001,63.26
247,1001,95.35
248,1001,92.91
249,1001,84.05
198,1001,81.76
199,1001,93.8
200,1001,74.09
64,1001,88.1
65,1001,57.56
170,1002,93.69
171,1002,52.26
59,1002,57.43
60,1002,96.4
102,1002,71.35
